Time,10,15,20,35,40,50,60,601,61,101,103,105,107,109,111,113,115,117,119,120,121,123,125,127,129,131,139,141,143,145,147,149,151,153,157,159,161,163,164,166,167,169,171,173,177,179,181,183,184,185,187,189,191,193,195,197,199,201,203,204,205,206,207,208,209,211,213,215,217,219,225,229,231,237,239,241,243,247,249,251,253,255,257,259,261,263,265,267,269,271,273,275,River,Lake,1,2,3,Leak_Node,Leak_Label,Leak_Size
165600,0.366066,34.850067,9.197987,41.495174,5.256686,7.9200234,63.689293,92.07309,92.07309,32.37044,32.058884,36.82086,38.80104,38.97865,42.296616,44.751904,41.27436,42.173763,47.61383,47.60567,49.681652,46.753117,45.61039,31.585346,33.107346,46.817997,38.354385,45.991318,47.360157,47.015976,41.777817,42.581783,37.70264,27.754208,43.62078,44.945885,44.986557,44.56728,44.567272,46.70087,47.148373,47.148563,46.572353,46.56567,42.870564,42.873356,42.86882,41.958233,40.020515,40.202305,41.46053,44.147137,37.715244,39.875507,40.65545,38.32604,44.37102,43.505333,42.8755,38.802334,37.352684,43.17261,40.79464,38.53212,43.89968,41.116673,41.098907,41.04792,41.347466,41.95402,40.736233,40.003,41.67828,38.961506,39.266113,39.266117,38.961212,37.742546,37.742546,34.086792,32.27884,35.036102,41.634758,39.086147,46.306892,46.265312,45.773083,38.974983,45.46547,43.491627,41.314976,40.490612,0.0,0.0,5.256686,7.9200234,9.197987,10,1,0.001
169200,-0.61248356,34.49849,9.396607,41.0083,5.0959616,7.5723977,63.682713,92.02911,92.02911,31.390888,31.080126,35.92561,37.907047,38.007988,41.540836,44.04182,40.50264,41.485813,47.37103,47.212128,49.556503,46.627113,45.53909,31.69048,33.211693,46.918404,38.194942,45.6562,47.008583,46.655285,41.407555,42.208767,37.341652,27.394997,43.31867,44.566494,44.557148,44.12874,44.12874,46.26233,46.673985,46.67432,46.08347,46.076286,42.384228,42.38815,42.381947,41.454674,39.418182,39.601997,40.819035,43.58827,37.017864,39.199516,39.9847,37.607986,43.763893,42.889454,42.259403,38.175343,36.73759,42.528786,40.165855,37.871254,43.209225,40.416355,40.387093,40.2986,40.594273,41.19859,39.981842,39.28704,40.96149,38.27491,38.582073,38.582165,38.277176,37.06196,37.061954,33.41332,31.670042,34.43765,41.059425,38.485268,45.614914,45.56225,45.30959,38.393017,44.948574,43.00404,40.700718,39.872265,0.0,0.0,5.0959616,7.5723977,9.396607,10,1,0.001
172800,0.18082616,29.233263,9.503494,41.26481,4.795189,6.998093,63.7385,92.402954,92.402954,32.185024,31.871319,36.700447,38.67985,38.790623,42.12366,44.575714,41.14955,42.217415,48.04267,47.911915,50.31332,47.69638,46.17942,31.968964,33.48928,47.199104,37.854218,44.85392,44.148594,46.138454,41.085213,41.965897,37.80097,27.863382,43.91798,45.061497,44.97878,44.53458,44.534573,46.66817,47.01394,47.014164,46.3792,46.372066,42.635788,42.63428,42.638386,41.7201,39.780994,39.973892,41.262234,43.953175,37.53494,39.698605,40.482136,38.147186,44.06942,43.192585,42.5634,38.593437,37.043285,42.75215,40.43944,38.037693,43.276897,40.45077,40.426308,40.367447,40.666176,41.27226,40.05469,39.26673,40.941833,38.209488,38.498676,38.49858,38.19366,36.972336,36.972363,33.313786,31.46998,34.229416,41.779995,39.20891,46.348152,46.298195,45.671085,38.792572,45.29285,43.27149,41.006348,40.174118,0.0,0.0,4.795189,6.998093,9.5034895,10,1,0.001
176400,28.08575,29.48126,9.756925,42.07925,4.906015,6.8181977,63.780624,92.68672,92.68672,40.24629,39.160603,41.636787,43.40119,44.36248,45.61011,47.46705,44.65059,45.34481,49.02676,49.63621,51.139297,48.505272,46.902313,32.376637,33.896297,47.600037,38.17445,45.138153,44.39659,46.43262,41.409637,42.30578,38.368023,28.425709,44.889782,46.023735,45.93855,45.487095,45.48709,47.62068,47.92391,47.92436,47.220207,47.21187,43.444427,43.438686,43.452984,42.559246,40.68804,40.940617,42.517906,45.09276,39.487545,41.62605,42.38901,40.521725,44.62406,43.719463,43.088337,39.74738,37.574806,43.04645,40.84879,38.201614,43.214565,40.31255,40.26465,40.14785,40.44061,41.043232,39.82727,39.02504,40.698864,37.979576,38.256886,38.25673,37.951687,36.729065,36.729103,33.06999,31.212723,33.988144,44.458714,42.030533,49.626335,49.691425,46.604103,40.277252,46.326145,44.094414,41.54356,40.688667,0.0,0.0,4.906015,6.8181977,9.756915,10,1,0.001
180000,28.592258,30.582876,10.096276,42.97892,5.296963,6.5380383,63.821674,92.964455,92.964455,41.867462,40.832355,43.034706,44.804916,46.03586,46.92261,48.68398,45.90269,46.408974,49.92615,50.580215,51.94534,49.294666,47.639435,32.86474,34.38544,48.094196,39.014046,46.210762,45.4982,47.55553,42.548244,43.44838,39.475895,29.531113,45.80683,46.959282,46.88348,46.42997,46.42997,48.563557,48.85623,48.856495,48.137836,48.129536,44.338684,44.327442,44.35268,43.459965,41.618317,41.872456,43.48641,46.050285,40.556377,42.69063,43.451057,41.667084,45.552326,44.64537,44.014668,40.702972,38.495277,43.818542,41.708904,38.873943,43.713776,40.753395,40.711533,40.642536,40.940224,41.5457,40.328415,39.233337,40.908215,38.15399,38.336407,38.335293,38.030354,36.77908,36.779278,33.088566,31.13082,33.89305,45.48915,43.073963,50.696377,50.786816,47.54068,41.270294,47.275017,44.999207,42.466354,41.60619,0.0,0.0,5.296963,6.5380383,10.096262,10,1,0.001
183600,28.69882,30.986765,10.503666,43.36184,5.808997,6.766922,63.840927,93.095146,93.095146,42.20804,41.181587,43.406464,45.178562,46.40253,47.30281,49.065155,46.28299,46.788967,50.305958,50.959984,52.323833,49.66535,48.02297,33.264015,34.784737,48.493675,39.41578,46.613445,45.902092,47.957817,42.949432,43.849026,39.868637,29.92389,46.18657,47.338696,47.262527,46.808884,46.808884,48.942482,49.234547,49.234806,48.51512,48.506626,44.723457,44.71385,44.735603,43.844643,41.98991,42.250458,43.866627,46.430855,40.938225,43.072453,43.832813,42.048767,45.882984,44.968876,44.33666,41.082413,38.82654,44.133923,42.030922,39.181797,44.00858,41.043797,41.002018,40.934765,41.232628,41.83821,40.620876,39.50755,41.182465,38.425316,38.600594,38.5994,38.29446,37.040882,37.041092,33.347576,31.377161,34.138916,45.868313,43.452965,51.075375,51.165184,47.919224,41.650917,47.655056,45.380592,42.79724,41.929737,0.0,0.0,5.808997,6.766922,10.503656,10,1,0.001
187200,28.842216,30.35634,10.439028,42.797115,5.9697084,6.834773,65.81816,65.817825,65.81748,42.666046,41.666725,43.249065,45.010742,46.7752,46.902615,48.606632,45.725582,45.87066,48.795353,49.746723,50.495026,47.034645,46.50153,32.709373,34.230507,47.94434,38.810337,45.942142,45.271667,47.24406,42.18065,43.05442,38.75058,28.803835,44.87579,46.29776,46.40177,45.98389,45.98389,48.11749,48.55588,48.555958,47.914547,47.907196,44.169487,44.168438,44.171047,43.295456,41.497967,41.72754,43.289284,45.81388,40.41394,42.546482,43.29973,41.570812,45.55304,44.66066,44.029533,40.52423,38.529472,44.059322,41.84737,39.230682,44.271736,41.378815,41.35898,41.338383,41.641064,42.249428,41.0308,39.932426,41.608376,38.81729,38.985153,38.98377,38.678925,37.418247,37.418472,33.7125,31.660536,34.409416,44.876255,42.49581,50.20461,50.34763,47.193104,41.04907,47.024998,44.805965,42.491993,41.63671,0.0,0.0,5.9697084,6.834773,10.439028,10,1,0.001
190800,28.71542,36.125267,10.50921,42.80615,6.2569838,7.312865,65.80306,65.80272,65.802376,42.261066,41.252018,42.923233,44.688816,46.377983,46.679764,48.42564,45.511627,45.674984,48.732765,49.62594,50.423763,46.831272,46.46136,32.74885,34.271152,47.984074,39.581516,47.25434,48.635365,48.280823,43.03666,43.8372,38.898537,28.944826,44.821045,46.255634,46.369217,45.95401,45.95401,48.08761,48.5379,48.538006,47.908306,47.90081,44.180145,44.180214,44.18015,43.29986,41.479633,41.712635,43.25093,45.788162,40.303818,42.43687,43.19175,41.425648,45.512417,44.616398,43.984177,40.494133,38.489586,44.051586,41.818047,39.24742,44.330944,41.45236,41.43056,41.40123,41.703,42.310856,41.09246,40.071075,41.74683,38.98104,39.18647,39.185505,38.880642,37.63308,37.63324,33.944115,31.980429,34.73172,44.704567,42.316452,50.00317,50.13759,47.17084,40.991226,47.00332,44.810753,42.452038,41.594112,0.0,0.0,6.2569838,7.312865,10.50921,10,1,0.001
194400,28.80938,36.2619,10.458924,43.02468,6.423745,7.6316085,65.823875,65.82353,65.823204,42.5612,41.5601,43.203827,44.969143,46.68856,46.933346,48.672733,45.757557,45.90748,48.900463,49.819386,50.574207,47.111507,46.57187,32.74941,34.271893,47.985233,39.660564,47.388317,48.772,48.426125,43.188263,43.991196,39.068497,29.113943,45.000492,46.450676,46.574524,46.16132,46.16132,48.294914,48.75331,48.753414,48.12753,48.120167,44.39845,44.398438,44.398582,43.519176,41.709053,41.93812,43.475418,46.008015,40.540432,42.673264,43.427486,41.668236,45.76456,44.87154,44.23954,40.718975,38.74376,44.3306,42.0848,39.54032,44.64794,41.77744,41.757717,41.73238,42.03457,42.64265,41.424156,40.40928,42.085125,39.317078,39.523888,39.52293,39.21808,37.970528,37.970688,34.28122,32.313747,35.06394,44.922787,42.538254,50.23634,50.373714,47.38366,41.21633,47.221287,45.029392,42.706142,41.850407,0.0,0.0,6.423745,7.6316085,10.458924,10,1,0.001
198000,28.667835,39.825104,10.56123,43.05914,6.61785,7.9666533,65.829315,65.82899,65.82864,42.10903,41.096134,42.881813,44.652317,46.25285,46.739506,48.523075,45.58432,45.77641,48.967564,49.79912,50.64976,47.184856,46.653965,32.849457,34.37281,48.08474,40.264874,48.360226,50.950302,49.252995,43.91376,44.6744,39.340046,29.378984,45.054504,46.488834,46.603115,46.188667,46.188663,48.322266,48.776405,48.776554,48.153282,48.145706,44.433674,44.4347,44.433193,43.54977,41.71372,41.94784,43.469776,46.01838,40.46324,42.596653,43.353115,41.55408,45.738655,44.8412,44.20832,40.718742,38.71658,44.314266,42.058098,39.535736,44.66374,41.80015,41.77679,41.737984,42.038788,42.646065,41.427937,40.483356,42.1589,39.410038,39.647816,39.647205,39.342323,38.105637,38.105743,34.430157,32.531586,35.285484,44.827557,42.43177,50.09744,50.222218,47.407764,41.195206,47.236423,45.061497,42.67899,41.820465,0.0,0.0,6.61785,7.9666533,10.56123,10,1,0.001
201600,28.780706,39.981922,10.660391,43.211994,6.709328,8.1275,65.839,65.83867,65.83833,42.469627,41.46607,43.1975,44.966583,46.61805,47.001976,48.76489,45.837475,46.008907,49.117348,49.98528,50.784058,47.315228,46.78273,32.959507,34.48296,48.19563,40.403336,48.516907,51.10712,49.412373,44.07358,44.8343,39.49959,29.538626,45.20805,46.64643,46.762836,46.34845,46.34845,48.482044,48.935993,48.936115,48.31012,48.302597,44.586037,44.58634,44.58598,43.704094,41.878544,42.11158,43.6422,46.183704,40.670753,42.803936,43.559387,41.77908,45.9081,45.009968,44.37644,40.888107,38.88826,44.50209,42.23757,39.73303,44.87747,42.019382,41.998676,41.966938,42.268463,42.87617,41.65785,40.702072,42.37777,39.62424,39.856964,39.856293,39.551426,38.312634,38.312748,34.634247,32.720943,35.472897,45.045307,42.654266,50.33344,50.463745,47.56761,41.375893,47.39995,45.215446,42.85055,41.990242,0.0,0.0,6.709328,8.1275,10.660386,10,1,0.001
205200,28.66042,39.85792,10.774058,43.231243,6.847789,8.340137,65.8136,65.81326,65.81292,42.085342,41.073063,42.873573,44.646038,46.239677,46.769318,48.577328,45.607586,45.79006,48.97868,49.80866,50.63418,46.97321,46.67688,32.9933,34.516506,48.228218,40.343323,48.39308,50.983124,49.27695,43.93416,44.69362,39.355907,29.394785,45.094532,46.569332,46.711422,46.303135,46.303135,48.43673,48.91679,48.916946,48.31129,48.30372,44.607986,44.611828,44.60526,43.72172,41.87237,42.10637,43.608234,46.160503,40.56038,42.693825,43.45052,41.631428,45.896477,44.998398,44.36487,40.86426,38.876076,44.5043,42.22998,39.746346,44.910057,42.05849,42.035767,41.99493,42.295517,42.902676,41.68461,40.77953,42.455032,39.710518,39.962936,39.962475,39.657593,38.425434,38.425526,34.755253,32.8793,35.633766,44.837296,42.44131,50.107964,50.230972,47.53943,41.31802,47.37849,45.229576,42.83842,41.979004,0.0,0.0,6.847789,8.340137,10.774058,10,1,0.001
208800,28.664162,39.80192,10.684766,43.220695,6.8389893,8.4324665,65.80915,65.80881,65.80847,42.09728,41.085682,42.86734,44.639378,46.24867,46.75498,48.56336,45.588642,45.762356,48.925446,49.766033,50.569946,46.913277,46.610054,32.91385,34.437088,48.148945,40.277813,48.337055,50.92712,49.22266,43.880463,44.640114,39.302906,29.341625,45.050518,46.537888,46.68847,46.281944,46.281944,48.415535,48.902878,48.90303,48.301765,48.29437,44.597797,44.601944,44.594784,43.71212,41.873005,42.101727,43.597904,46.148266,40.547916,42.681313,43.437786,41.618725,45.929592,45.03729,44.40486,40.855938,38.909874,44.55394,42.272865,39.80364,44.98063,42.133522,42.111645,42.07217,42.3729,42.98014,41.762035,40.863976,42.539505,39.795197,40.050167,40.049732,39.744854,38.513363,38.513447,34.843872,32.970577,35.724667,44.804367,42.409798,50.080753,50.205135,47.52312,41.304966,47.365856,45.219357,42.872177,42.018166,0.0,0.0,6.8389893,8.4324665,10.684766,10,1,0.001
212400,28.558945,36.033646,10.612017,43.156418,6.824279,8.519582,65.80025,65.799904,65.79956,41.760952,40.741364,42.575123,44.349293,45.912834,46.526325,48.364525,45.36413,45.55002,48.773003,49.58795,50.445435,46.793377,46.489216,32.815178,34.337154,48.0482,39.5572,47.172993,48.543743,48.192333,42.949165,43.75089,38.846294,28.89184,44.911446,46.418507,46.58315,46.180065,46.180065,48.313656,48.81582,48.816,48.226807,48.219345,44.535683,44.5426,44.530373,43.648003,41.790924,42.02083,43.49995,46.05796,40.399796,42.53333,43.29071,41.445873,45.839874,44.946552,44.31367,40.76399,38.820354,44.48424,42.1901,39.748745,44.95143,42.112995,42.090073,42.042828,42.342754,42.949535,41.73164,40.883614,42.55897,39.81723,40.088444,40.088177,39.783276,38.556892,38.556946,34.89333,33.04181,35.798042,44.601326,42.20286,49.863747,49.982624,47.430927,41.191917,47.27659,45.151936,42.782635,41.92804,0.0,0.0,6.824279,8.519582,10.612021,10,1,0.001
216000,28.560698,35.959507,10.500224,43.093666,6.738377,8.495807,65.79369,65.79334,65.793,41.766556,40.74732,42.553898,44.32709,45.911552,46.487335,48.32088,45.320877,45.497765,48.691406,49.519444,50.355053,46.705116,46.396744,32.712208,34.234234,47.945503,39.470867,47.09771,48.4696,48.118786,42.876186,43.678066,38.7723,28.817703,44.834988,46.348885,46.51801,46.11578,46.11578,48.249374,48.754982,48.755154,48.167706,48.16046,44.472088,44.47796,44.46766,43.58475,41.743492,41.967007,43.443413,45.998516,40.34907,42.48256,43.239635,41.39895,45.832783,44.946964,44.315838,40.70841,38.81312,44.480816,42.187763,39.744087,44.944637,42.105473,42.083015,42.037956,42.338108,42.945015,41.727066,40.869823,42.545227,39.803066,40.071526,40.071228,39.766335,38.53907,38.539127,34.874485,33.01978,35.775406,44.544044,42.14729,49.812897,49.93385,47.368996,41.1354,47.216846,45.090233,42.77545,41.928185,0.0,0.0,6.738377,8.495807,10.500224,10,1,0.001
219600,28.603374,35.933266,10.400239,43.062008,6.6766744,8.495299,65.78851,65.78816,65.78782,41.90299,40.887386,42.638706,44.409885,46.039513,46.52648,48.34557,45.351955,45.5121,48.6361,49.494366,50.284016,46.635365,46.323246,32.624817,34.146957,47.858814,39.418682,47.06842,48.443363,48.092854,42.850864,43.65276,38.740246,28.785433,44.78646,46.308964,46.483532,46.082184,46.08218,48.215782,48.72477,48.724922,48.13805,48.130917,44.43809,44.44139,44.435802,43.55019,41.72149,41.942,43.42226,45.972134,40.350395,42.483746,43.240055,41.412304,45.828476,44.944862,44.31395,40.685898,38.81001,44.487392,42.190285,39.75527,44.963802,42.127308,42.10658,42.067104,42.367832,42.97507,41.75697,40.887077,42.562607,39.819874,40.084705,40.08437,39.779488,38.55089,38.550964,34.88463,33.023983,35.778072,44.54582,42.1531,49.83019,49.955826,47.33779,41.118893,47.189396,45.059002,42.7722,41.926407,0.0,0.0,6.6766744,8.495299,10.400239,10,1,0.001
223200,28.68561,35.954826,10.319556,43.097546,6.676911,8.536646,65.78498,65.78464,65.78429,42.165825,41.157063,42.832684,44.601112,46.294834,46.652977,48.454193,45.466408,45.605476,48.614304,49.518593,50.235313,46.5878,46.272896,32.55985,34.08215,47.794815,39.403423,47.08542,48.464924,48.11469,42.873394,43.675236,38.75189,28.7967,44.77933,46.321003,46.50802,46.108967,46.108967,48.24256,48.760674,48.76079,48.177414,48.170544,44.47191,44.473198,44.47118,43.584824,41.7786,41.9917,43.47343,46.014618,40.43008,42.563107,43.318256,41.507214,45.931194,45.055134,44.425735,40.73655,38.913773,44.599472,42.301617,39.868187,45.078182,42.242146,42.22359,42.191856,42.49338,43.101086,41.882767,40.98655,42.66225,39.91602,40.17168,40.17124,39.866375,38.634586,38.63467,34.964344,33.086975,35.838932,44.61526,42.229202,49.926495,50.058556,47.370842,41.17414,47.229347,45.09549,42.87583,42.036694,0.0,0.0,6.676911,8.536646,10.319556,10,1,0.001
226800,1.6009719,35.48175,10.270935,42.47914,6.7466884,8.656299,65.74756,65.7472,65.74685,33.60646,33.295483,37.947308,39.92438,40.213745,43.410595,45.847843,42.362576,43.050198,47.88351,48.07493,49.718815,46.08392,45.812008,32.336613,33.858727,47.57218,39.035202,46.607403,47.991848,47.612,42.350533,43.143677,38.129906,28.180386,44.041027,45.570957,45.749256,45.35705,45.35705,47.49065,48.047195,48.04729,47.526978,47.520634,43.866623,43.882256,43.852676,42.967834,41.06174,41.243786,42.51294,45.171314,38.799076,40.949078,41.722404,39.418045,45.405933,44.54512,43.91593,39.850895,38.39233,44.20541,41.83478,39.556602,44.909718,42.121788,42.110497,42.086258,42.38856,42.996708,41.778183,40.982216,42.658077,39.916218,40.20711,40.207012,39.90216,38.680183,38.680206,35.020485,33.18279,35.932682,42.353443,39.839607,47.186787,47.15787,46.63791,40.030903,46.43544,44.467464,42.35354,41.53055,0.0,0.0,6.7466884,8.656299,10.270935,10,1,0.001
230400,1.5324414,38.805367,10.037494,42.35319,6.395635,8.614586,65.7399,65.73954,65.73918,33.53787,33.226334,37.876537,39.85244,40.1438,43.328148,45.762543,42.28786,42.97943,47.810265,48.000187,49.613884,45.980778,45.69278,32.156418,33.679504,47.393185,39.38427,47.340183,49.93057,48.20055,42.843163,43.59696,38.22103,28.266241,43.958557,45.47527,45.644295,45.250088,45.250088,47.383686,47.93176,47.931847,47.40564,47.39937,43.736877,43.74843,43.72671,42.834423,40.94729,41.127563,42.40522,45.057777,38.704292,40.853416,41.626545,39.32667,45.30187,44.442795,43.813396,39.740185,38.288994,44.11422,41.735023,39.475113,44.845078,42.0628,42.052704,42.030582,42.3331,42.941376,41.72279,40.93391,42.609825,39.86821,40.161663,40.16158,39.85673,38.63536,38.63538,34.97622,33.140186,35.88949,42.281002,39.767467,47.115913,47.08695,46.52533,39.929806,46.320335,44.342823,42.249973,41.42996,0.0,0.0,6.39564,8.614586,10.037494,10,1,0.001
234000,1.4307034,38.653843,9.843208,42.190712,6.11635,8.563467,65.72845,65.72809,65.72772,33.436043,33.12396,37.769215,39.744183,40.040268,43.21194,45.642235,42.175026,42.85944,47.65607,47.85787,49.455124,45.826546,45.529526,31.974945,33.49809,47.21203,39.22081,47.188606,49.77904,48.0509,42.693913,43.44779,38.070816,28.116167,43.80433,45.320488,45.488857,45.094376,45.094376,47.227974,47.774582,47.77465,47.246407,47.240242,43.57257,43.58209,43.564247,42.668964,40.799633,40.977634,42.261856,44.907852,38.57397,40.721954,41.49458,39.200356,45.167126,44.310406,43.68078,39.594505,38.155674,43.998905,41.608807,39.372154,44.76355,41.988472,41.97984,41.960243,42.26302,42.87145,41.65279,40.87319,42.54916,39.80808,40.10484,40.104782,39.799942,38.57934,38.579357,34.920925,33.08663,35.83524,42.152298,39.640663,46.996044,46.967705,46.368782,39.791363,46.166782,44.181286,42.116135,41.300285,0.0,0.0,6.11635,8.563467,9.843208,10,1,0.001
237600,1.4444932,38.547398,9.659382,42.091293,5.8814344,8.496081,65.71901,65.71864,65.71828,33.44984,33.136715,37.77262,39.746372,40.04997,43.202583,45.62287,42.16702,42.82991,47.543594,47.77384,49.32666,45.69944,45.394215,31.811317,33.334564,47.04899,39.091557,47.082077,49.672596,47.948082,42.591896,43.345936,37.96706,28.012533,43.697453,45.220398,45.39287,44.998917,44.998917,47.13251,47.680653,47.68071,47.150963,47.14493,43.470936,43.47794,43.464825,42.566963,40.723522,40.899082,42.195694,44.83012,38.53419,40.680096,41.451572,39.16937,45.105,44.251476,43.622288,39.523987,38.094887,43.9446,41.55237,39.320282,44.71589,41.94221,41.93491,41.919926,42.223183,42.83189,41.613106,40.823112,42.49918,39.756416,40.050335,40.050247,39.74542,38.523876,38.52389,34.86431,33.02809,35.775425,42.101627,39.59463,46.966946,46.940258,46.274696,39.733646,46.081505,44.08302,42.054756,41.242184,0.0,0.0,5.8814344,8.496081,9.659387,10,1,0.001
241200,1.2999113,38.397022,9.493178,41.94328,5.709235,8.485394,65.70846,65.70809,65.70772,33.305138,32.991947,37.62748,39.60121,39.90511,43.057518,45.477703,42.021797,42.684174,47.39669,47.62734,49.179523,45.557358,45.244553,31.651741,33.175,46.889423,38.937313,46.9317,49.52222,47.798557,42.442833,43.19705,37.819397,27.864822,43.550884,45.0743,45.247093,44.853203,44.853203,46.986797,47.535206,47.535267,47.00579,46.999897,43.322475,43.328934,43.316875,42.418392,40.5859,40.757088,42.050964,44.684025,38.38895,40.53477,41.30623,39.024178,44.99358,44.144394,43.51562,39.380222,37.98476,43.85705,41.45431,39.24464,44.66092,41.89419,41.887688,41.872707,42.175964,42.784664,41.565884,40.792248,42.46832,39.726997,40.026234,40.026196,39.72137,38.501244,38.50125,34.843193,33.0103,35.75763,41.9556,39.448673,46.82122,46.79457,46.129166,39.588036,45.935585,43.935837,41.94402,41.13782,0.0,0.0,5.709235,8.485394,9.493178,10,1,0.001
244800,0.7876217,38.11179,9.333109,41.659256,5.5502963,8.420216,65.6912,65.69083,65.690445,32.792393,32.480938,37.137737,39.114704,39.399033,42.597,45.034245,41.55296,42.255497,47.12987,47.304943,48.942753,45.324894,45.016907,31.462986,32.98605,46.69939,38.690002,46.646656,49.236988,47.50797,42.151775,42.9061,37.535313,27.580183,43.275513,44.78914,44.956383,44.561985,44.561985,46.695583,47.243248,47.243343,46.718903,46.713074,43.03939,43.04722,43.032806,42.13328,40.27428,40.43946,41.700455,44.353626,37.985172,40.135147,40.90893,38.604168,44.720997,43.87686,43.249146,39.041286,37.710945,43.60518,41.192753,39.00374,44.43905,41.67874,41.670155,41.64482,41.947006,42.555096,41.336594,40.591618,42.26746,39.53898,39.84384,39.84385,39.538998,38.320393,38.320393,34.664356,32.85191,35.6021,41.568333,39.05239,46.391888,46.362236,45.836735,39.216522,45.623226,43.650875,41.67094,40.87183,0.0,0.0,5.5502963,8.420216,9.333114,10,1,0.001
248400,0.37570727,37.844826,9.147734,41.339943,5.328947,8.156962,65.67405,65.673676,65.673294,32.380096,32.06893,36.743725,38.722504,38.987797,42.21629,44.655872,41.166245,41.89584,46.865593,47.00855,48.70471,45.094086,44.78522,31.258097,32.78104,46.493706,38.44762,46.37981,48.970024,47.237328,41.880478,42.634712,37.266376,27.31113,42.997417,44.492958,44.64844,44.2519,44.2519,46.385494,46.924973,46.925095,46.398144,46.39218,42.720875,42.729733,42.713497,41.815292,39.932056,40.099308,41.350784,44.01313,37.61941,39.771755,40.546715,38.23427,44.366833,43.519474,42.89112,38.69497,37.355686,43.248432,40.835205,38.647903,44.0848,41.32504,41.314613,41.282875,41.5844,42.192104,40.973785,40.23659,41.91229,39.189888,39.496002,39.496048,39.191177,37.973713,37.973713,34.319843,32.525776,35.27773,41.233433,38.71215,46.03195,46.000652,45.52079,38.857426,45.293224,43.33112,41.31617,40.51446,0.0,0.0,5.328947,8.156962,9.147738,10,1,0.001
252000,0.37041926,34.856777,9.206354,41.499153,5.2599235,7.916284,63.689625,92.07531,92.07531,32.374798,32.063236,36.8254,38.805576,38.982998,42.300903,44.75615,41.278824,42.178734,47.619812,47.61133,49.688126,46.759476,45.617188,31.593168,33.11517,46.825817,38.361565,45.99803,47.366875,47.022594,41.78436,42.588295,37.708874,27.760452,43.62635,44.95089,44.99118,44.571815,44.571815,46.70541,47.15259,47.15279,46.57637,46.569683,42.874535,42.87732,42.8728,41.9622,40.02428,40.206203,41.46463,44.151257,37.71947,39.879745,40.659687,38.33028,44.373962,43.508137,42.878296,38.806362,37.3556,43.17465,40.797234,38.533527,43.899982,41.116604,41.098812,41.047825,41.347366,41.953922,40.736134,40.00248,41.67776,38.96077,39.265327,39.26533,38.960426,37.741722,37.741722,34.08589,32.27719,35.034454,41.639996,39.091324,46.31186,46.270252,45.777405,38.979164,45.469616,43.495625,41.31789,40.49333,0.0,0.0,5.2599235,7.916284,9.206349,10,1,0.001
255600,-0.60686994,34.505474,9.404547,41.013306,5.099622,7.5710683,63.683067,92.03149,92.03149,31.396502,31.085728,35.93126,37.912693,38.01356,41.546192,44.047115,40.508114,41.491676,47.377583,47.218468,49.563442,46.63393,45.546223,31.698162,33.219376,46.92609,38.20222,45.66319,47.01557,46.66222,41.414455,42.21565,37.348377,27.401731,43.324898,44.572292,44.56264,44.134174,44.13417,46.267757,46.67916,46.679504,46.08851,46.081326,42.38922,42.39313,42.386948,41.459698,39.42308,39.606995,40.824165,43.593296,37.023064,39.204727,39.989914,37.61324,43.768227,42.8937,42.26365,38.180428,36.74187,42.532383,40.16985,37.874397,43.211594,40.418457,40.389175,40.30069,40.596363,41.200676,39.983932,39.288963,40.963413,38.276714,38.58379,38.583885,38.2789,37.06362,37.063614,33.414875,31.670782,34.438393,41.06548,38.49128,45.620777,45.568104,45.314854,38.3981,44.953663,43.009052,40.705013,39.87649,0.0,0.0,5.099622,7.5710683,9.404547,10,1,0.001
259200,0.1854817,29.23962,9.511093,41.2693,4.799305,6.998317,63.73881,92.40505,92.40505,32.189682,31.875978,36.705246,38.684654,38.79528,42.128323,44.580357,41.15432,42.22251,48.048435,47.917458,50.3194,47.702335,46.185753,31.97613,33.496445,47.20627,37.860916,44.86028,44.15495,46.14472,41.091415,41.97208,37.80692,27.869345,43.92349,45.06665,44.98368,44.53943,44.53943,46.673023,47.018585,47.018818,46.383728,46.37659,42.640266,42.638752,42.642868,41.72458,39.78537,39.978336,41.266796,43.957752,37.539574,39.70324,40.48678,38.15183,44.073387,43.1965,42.567314,38.59796,37.047203,42.755356,40.443047,38.04046,43.27889,40.452503,40.428005,40.369144,40.66788,41.27396,40.05639,39.267918,40.943016,38.210567,38.49959,38.4995,38.194572,36.973217,36.97324,33.314648,31.470804,34.23024,41.78526,39.214146,46.35324,46.303272,45.675804,38.797188,45.29745,43.275986,41.010273,40.178005,0.0,0.0,4.799305,6.998317,9.511088,10,1,0.001
